priority,action_type,module_name,variable_name,recommended_action,reason,code_files,brief_files,notes
P2,briefed_not_implemented,revenue-cogs,unit_recovery_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,revenue-cogs,unit_recovery_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,revenue-cogs,weighted_average_margin_per_unit,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,xero_account_transactions_import_id,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-reality,activity_driver_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-reality,activity_driver_value,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-reality,group_recovery_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-reality,overall_recovery_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,revenue-reality,revenue_reality_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,revenue-reality,revenue_reality_source_trace,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-reality,revenue_reality_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,unknown,blocking_issues,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,data_quality_cards,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,data_quality_feedback_rows,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,data_quality_ready,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | readiness_field
P2,briefed_not_implemented,unknown,data_quality_score,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,data_quality_source_trace,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,data_quality_status,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | status_field
P2,briefed_not_implemented,unknown,data_quality_warning_count,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,data_quality_warnings,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | warnings_field
P2,briefed_not_implemented,unknown,estimated_impact,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,feedback_signal_rows,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,fix_id,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,fix_queue_rows,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,global_data_quality_issues,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,global_data_quality_trust_state,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | trust_state_field
P2,briefed_not_implemented,unknown,issue_id,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,issue_status,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | status_field
P2,briefed_not_implemented,unknown,model_feedback_ready,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | readiness_field
P2,briefed_not_implemented,unknown,model_feedback_source_trace,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,model_feedback_status,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | status_field
P2,briefed_not_implemented,unknown,model_feedback_trust_state,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | trust_state_field
P2,briefed_not_implemented,unknown,model_feedback_warning_count,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,model_feedback_warnings,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner | warnings_field
P2,briefed_not_implemented,unknown,model_update_recommendation_rows,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,module_trust_rollup,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,not_available,brief_owner_review,Briefed field has no confirmed owner.,,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,positive_feedback_rows,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,rate_review_signal_rows,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,recommended_fix_action,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,recommended_fix_module,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,repeated_issue_rows,brief_owner_review,Briefed field has no confirmed owner.,,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,review_required,brief_owner_review,Briefed field has no confirmed owner.,,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,review_required_issues,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,briefed_not_implemented,unknown,source_module,brief_owner_review,Briefed field has no confirmed owner.,,26_MIRRA_DATA_QUALITY_DASHBOARD_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | unknown_owner
P2,legacy_output,employee-overheads-legacy,has_employee_overheads,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,app\dev\model-readiness\page.jsx | app\model-readiness\page.jsx | lib\reconciliation\reconciliationRules.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,employee-overheads-legacy,output_contract,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,hooks\useEmployeeOverheads.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,employee-overheads-legacy,stored_profiles,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,hooks\useEmployeeOverheads.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,quote-engine-legacy,blocked,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,components\quote-engine\QuoteEngineStatusStrip.jsx | lib\calculations\quoteEngineCalculations.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,quote-engine-legacy,output_contract,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,hooks\useQuoteEngine.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,quote-engine-legacy,quote_state,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,hooks\useQuoteEngine.js | lib\calculations\quoteEngineCalculations.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,recovery-outcome-legacy,card,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,hooks\useRecoveryOutcome.js,,legacy_module_contract_still_present_in_code | legacy_module
P2,legacy_output,recovery-outcome-legacy,output_contract,rename_migrate_or_explicitly_keep_legacy,Legacy output contract still exists in code.,app\recovery-outcome\page.jsx | hooks\useRecoveryOutcome.js,,legacy_module_contract_still_present_in_code | legacy_module
P3,briefed_not_implemented,database-storage-export,active_database_path,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P3,briefed_not_implemented,database-storage-export,active_model_version_id,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P3,briefed_not_implemented,database-storage-export,active_target_set_id,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P3,briefed_not_implemented,database-storage-export,backup_rows,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P3,briefed_not_implemented,database-storage-export,migration_rows,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P3,briefed_not_implemented,database-storage-export,source_import_rows,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P3,briefed_not_implemented,database-storage-export,storage_ready,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P3,briefed_not_implemented,database-storage-export,storage_source_trace,future_backlog,Briefed field belongs to a future or later-stage module.,,28_MIRRA_DATABASE_STORAGE_EXPORT_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
